model,similarity,alpha,batch_size,corruption,epoch,iteration,key_dimension,lambda,learning_rate,mode_dimension,normalize,rank,root,topK,NDCG,Precision@10,Precision@15,Precision@20,Precision@5,Precision@50,R-Precision,Recall@10,Recall@15,Recall@20,Recall@5,Recall@50
MMP,Cosine,0,32,0.2,300,10,3,0.0001,0.0001,1,,40,1.0,,"[0.189, 0.0038]","[0.0993, 0.003]","[0.0948, 0.0025]","[0.0916, 0.0023]","[0.1045, 0.0039]","[0.0765, 0.0016]","[0.0966, 0.0029]","[0.0943, 0.0037]","[0.1294, 0.0043]","[0.161, 0.0048]","[0.0517, 0.0026]","[0.2998, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,0.0001,0.0001,3,,40,1.0,,"[0.1892, 0.004]","[0.0965, 0.0029]","[0.0918, 0.0025]","[0.088, 0.0022]","[0.1007, 0.0039]","[0.0737, 0.0015]","[0.0949, 0.0029]","[0.0947, 0.0038]","[0.1307, 0.0045]","[0.1626, 0.0049]","[0.052, 0.0027]","[0.3029, 0.0064]"
MMP,Cosine,0,32,0.2,300,10,3,0.0001,0.0001,5,,40,1.0,,"[0.1833, 0.0038]","[0.095, 0.0029]","[0.0906, 0.0024]","[0.0867, 0.0021]","[0.0999, 0.0038]","[0.0722, 0.0015]","[0.0913, 0.0027]","[0.0917, 0.0036]","[0.1262, 0.0043]","[0.1575, 0.0048]","[0.0497, 0.0026]","[0.2947, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,0.0001,0.001,1,,40,1.0,,"[0.1876, 0.0039]","[0.0968, 0.003]","[0.0933, 0.0025]","[0.0898, 0.0022]","[0.1021, 0.0039]","[0.0751, 0.0015]","[0.0949, 0.0028]","[0.0927, 0.0038]","[0.128, 0.0043]","[0.1605, 0.0048]","[0.052, 0.0028]","[0.2999, 0.0063]"
MMP,Cosine,0,32,0.2,300,10,3,0.0001,0.001,3,,40,1.0,,"[0.1756, 0.0038]","[0.0931, 0.0028]","[0.0895, 0.0024]","[0.0859, 0.0021]","[0.0994, 0.0038]","[0.0702, 0.0015]","[0.091, 0.0027]","[0.0876, 0.0035]","[0.1218, 0.0041]","[0.1515, 0.0046]","[0.05, 0.0026]","[0.2724, 0.0058]"
MMP,Cosine,0,32,0.2,300,10,3,0.0001,0.001,5,,40,1.0,,"[0.1786, 0.0039]","[0.0912, 0.0028]","[0.086, 0.0024]","[0.0827, 0.0021]","[0.0969, 0.0037]","[0.0694, 0.0015]","[0.0889, 0.0027]","[0.0885, 0.0036]","[0.1224, 0.0043]","[0.1527, 0.0048]","[0.0496, 0.0026]","[0.2843, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,1e-05,0.0001,1,,40,1.0,,"[0.1893, 0.0039]","[0.0991, 0.003]","[0.0949, 0.0025]","[0.0915, 0.0023]","[0.1037, 0.0039]","[0.0767, 0.0016]","[0.0973, 0.0029]","[0.094, 0.0038]","[0.13, 0.0044]","[0.1616, 0.0049]","[0.0517, 0.0027]","[0.3001, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,1e-05,0.0001,3,,40,1.0,,"[0.1824, 0.0038]","[0.0955, 0.0029]","[0.0911, 0.0025]","[0.0872, 0.0022]","[0.101, 0.0039]","[0.0721, 0.0015]","[0.0929, 0.0028]","[0.0918, 0.0036]","[0.1268, 0.0043]","[0.1567, 0.0048]","[0.0509, 0.0027]","[0.2895, 0.0061]"
MMP,Cosine,0,32,0.2,300,10,3,1e-05,0.0001,5,,40,1.0,,"[0.1843, 0.0039]","[0.0972, 0.0029]","[0.0917, 0.0025]","[0.088, 0.0022]","[0.1022, 0.0039]","[0.0724, 0.0015]","[0.0952, 0.0028]","[0.0946, 0.0038]","[0.1286, 0.0044]","[0.1587, 0.0049]","[0.0526, 0.0027]","[0.2906, 0.0061]"
MMP,Cosine,0,32,0.2,300,10,3,1e-05,0.001,1,,40,1.0,,"[0.1868, 0.0038]","[0.0971, 0.003]","[0.092, 0.0025]","[0.089, 0.0022]","[0.101, 0.0039]","[0.0747, 0.0015]","[0.0937, 0.0028]","[0.0932, 0.0037]","[0.1278, 0.0044]","[0.1607, 0.0049]","[0.0507, 0.0027]","[0.3014, 0.0063]"
MMP,Cosine,0,32,0.2,300,10,3,1e-05,0.001,3,,40,1.0,,"[0.1806, 0.0038]","[0.0938, 0.0028]","[0.0892, 0.0024]","[0.0857, 0.0021]","[0.0991, 0.0038]","[0.0707, 0.0015]","[0.0916, 0.0028]","[0.092, 0.0036]","[0.1264, 0.0043]","[0.157, 0.0048]","[0.0506, 0.0026]","[0.2881, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,1e-05,0.001,5,,40,1.0,,"[0.1805, 0.0038]","[0.0946, 0.0028]","[0.0905, 0.0024]","[0.0863, 0.0021]","[0.0995, 0.0037]","[0.071, 0.0015]","[0.0916, 0.0028]","[0.0917, 0.0037]","[0.1277, 0.0044]","[0.1569, 0.0049]","[0.0504, 0.0026]","[0.2863, 0.0061]"
MMP,Cosine,0,32,0.2,300,10,3,1e-06,0.0001,1,,40,1.0,,"[0.1886, 0.0039]","[0.0969, 0.003]","[0.0944, 0.0026]","[0.0908, 0.0022]","[0.1024, 0.004]","[0.0762, 0.0016]","[0.0952, 0.0029]","[0.0925, 0.0038]","[0.1297, 0.0044]","[0.1624, 0.0049]","[0.0513, 0.0027]","[0.3018, 0.0063]"
MMP,Cosine,0,32,0.2,300,10,3,1e-06,0.0001,3,,40,1.0,,"[0.1839, 0.0039]","[0.0967, 0.0029]","[0.0913, 0.0025]","[0.0884, 0.0022]","[0.1021, 0.0039]","[0.0726, 0.0015]","[0.0942, 0.0028]","[0.0926, 0.0037]","[0.1271, 0.0043]","[0.1587, 0.0047]","[0.0516, 0.0027]","[0.2908, 0.0061]"
MMP,Cosine,0,32,0.2,300,10,3,1e-06,0.0001,5,,40,1.0,,"[0.1835, 0.0038]","[0.0945, 0.0028]","[0.0899, 0.0024]","[0.0865, 0.0021]","[0.1024, 0.0039]","[0.0722, 0.0015]","[0.0922, 0.0027]","[0.0914, 0.0037]","[0.1249, 0.0043]","[0.1557, 0.0047]","[0.051, 0.0027]","[0.293, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,1e-06,0.001,1,,40,1.0,,"[0.1858, 0.0038]","[0.0972, 0.003]","[0.0931, 0.0025]","[0.0896, 0.0022]","[0.1016, 0.0039]","[0.0746, 0.0015]","[0.094, 0.0028]","[0.0915, 0.0036]","[0.1283, 0.0043]","[0.1598, 0.0048]","[0.0503, 0.0026]","[0.2972, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,1e-06,0.001,3,,40,1.0,,"[0.1802, 0.0038]","[0.0929, 0.0028]","[0.0887, 0.0024]","[0.0851, 0.0021]","[0.0983, 0.0037]","[0.0708, 0.0015]","[0.0912, 0.0027]","[0.0911, 0.0037]","[0.1263, 0.0044]","[0.1566, 0.0049]","[0.0507, 0.0026]","[0.2892, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,3,1e-06,0.001,5,,40,1.0,,"[0.1746, 0.0038]","[0.0919, 0.0028]","[0.0871, 0.0024]","[0.0832, 0.0021]","[0.0969, 0.0037]","[0.0683, 0.0014]","[0.0879, 0.0027]","[0.0882, 0.0036]","[0.1217, 0.0043]","[0.1509, 0.0047]","[0.0487, 0.0026]","[0.2785, 0.0061]"
MMP,Cosine,0,32,0.2,300,10,4,0.0001,0.0001,1,,40,1.0,,"[0.1912, 0.0039]","[0.1002, 0.003]","[0.0969, 0.0026]","[0.0928, 0.0023]","[0.1062, 0.004]","[0.0771, 0.0016]","[0.0985, 0.0029]","[0.0957, 0.0038]","[0.1318, 0.0044]","[0.1643, 0.0049]","[0.0536, 0.0028]","[0.3008, 0.0062]"
MMP,Cosine,0,32,0.2,300,10,4,0.0001,0.0001,3,,40,1.0,,"[0.1798, 0.0038]","[0.0944, 0.0029]","[0.0899, 0.0025]","[0.0864, 0.0022]","[0.1015, 0.0039]","[0.0728, 0.0016]","[0.0921, 0.0028]","[0.088, 0.0036]","[0.1212, 0.0042]","[0.1517, 0.0046]","[0.0499, 0.0027]","[0.2837, 0.006]"
MMP,Cosine,0,32,0.2,300,10,4,0.0001,0.0001,5,,40,1.0,,"[0.1819, 0.0038]","[0.0947, 0.0028]","[0.0899, 0.0024]","[0.0863, 0.0021]","[0.1, 0.0038]","[0.0712, 0.0015]","[0.0915, 0.0027]","[0.091, 0.0036]","[0.1252, 0.0042]","[0.1563, 0.0047]","[0.0506, 0.0026]","[0.2922, 0.0062]"
